,Open
1779,330.23999
1780,345.0
1781,340.359985
1782,346.0
1783,336.890015
1784,335.5
1785,323.0
1786,318.940002
1787,345.329987
1788,347.0
1789,357.350006
1790,357.52999900000003
1791,361.0
1792,361.600006
1793,356.97000099999997
1794,364.630005
1795,365.200012
1796,363.0
1797,361.209991
1798,352.910004
1799,345.820007
1800,341.130005
1801,338.98999
1802,352.519989
1803,354.23999
1804,347.27999900000003
1805,339.480011
1806,349.670013
1807,353.549988
1808,356.119995
1809,353.799988
1810,349.5
1811,345.980011
1812,348.98999
1813,351.350006
1814,364.48999
1815,363.820007
1816,364.329987
1817,374.51001
1818,380.25
1819,380.0
1820,373.0
1821,374.899994
1822,366.48999
1823,353.149994
1824,350.929993
1825,349.899994
1826,339.880005
1827,341.859985
1828,342.519989
1829,335.899994
1830,351.25
1831,356.0
1832,353.100006
1833,349.649994
1834,346.799988
1835,353.890015
1836,352.950012
1837,356.980011
1838,353.76001
1839,350.910004
1840,355.97000099999997
1841,355.559998
1842,352.690002
1843,349.880005
1844,338.799988
1845,336.700012
1846,327.77999900000003
1847,319.75
1848,319.179993
1849,320.230011
1850,332.25
1851,300.130005
1852,299.5
1853,307.0
1854,301.019989
1855,305.5
1856,302.5
1857,302.5
1858,300.130005
1859,315.0
1860,306.01001
1861,313.98999
1862,325.670013
1863,313.790009
1864,310.859985
1865,316.769989
1866,313.790009
1867,313.25
1868,316.359985
1869,317.299988
1870,308.559998
1871,305.440002
1872,306.5
1873,302.0
1874,300.100006
1875,312.0
1876,314.600006
1877,314.630005
1878,330.450012
1879,340.929993
1880,341.01001
1881,342.040009
1882,344.899994
1883,340.26001
1884,332.690002
1885,329.589996
1886,329.51001
1887,323.829987
1888,316.0
1889,311.75
1890,316.179993
1891,312.0
1892,321.0
1893,312.869995
1894,316.619995
1895,316.0
1896,335.160004
1897,332.200012
1898,335.23999
1899,338.630005
1900,337.540009
1901,340.47000099999997
1902,345.670013
1903,345.0
1904,349.399994
1905,360.0
1906,354.579987
1907,348.269989
1908,341.5
1909,339.850006
1910,345.140015
1911,347.51001
1912,351.0
1913,348.440002
1914,337.97000099999997
1915,325.209991
1916,338.98999
1917,343.309998
1918,319.929993
1919,316.130005
1920,315.019989
1921,320.839996
1922,324.5
1923,332.5
1924,334.47000099999997
1925,336.02999900000003
1926,335.52999900000003
1927,347.829987
1928,353.5
1929,356.25
1930,352.570007
1931,345.01001
1932,326.980011
1933,332.390015
1934,333.75
1935,325.440002
1936,332.859985
1937,324.100006
1938,328.609985
1939,328.609985
1940,336.76001
1941,329.380005
1942,322.929993
1943,316.5
1944,314.869995
1945,310.25
1946,313.890015
1947,311.25
1948,307.339996
1949,304.0
1950,264.579987
1951,256.48999
1952,256.26001
1953,269.820007
1954,252.77999900000003
1955,289.339996
1956,301.0
1957,300.369995
1958,298.97000099999997
1959,300.73999
1960,302.320007
1961,303.600006
1962,299.0
1963,288.869995
1964,291.079987
1965,291.079987
1966,295.170013
1967,291.290009
1968,285.0
1969,283.5
1970,278.75
1971,285.369995
1972,293.609985
1973,293.51001
1974,298.570007
1975,278.790009
1976,283.0
1977,297.5
1978,300.799988
1979,300.410004
1980,307.5
1981,307.700012
1982,303.320007
1983,285.01001
1984,283.829987
1985,285.899994
1986,284.649994
1987,281.329987
1988,287.76001
1989,277.76001
1990,278.399994
1991,277.630005
1992,278.51001
1993,283.290009
1994,287.209991
1995,285.859985
1996,294.339996
1997,297.700012
1998,300.5
1999,316.149994
2000,319.0
2001,322.51001
2002,344.700012
2003,346.709991
2004,347.630005
2005,353.839996
2006,355.399994
2007,365.160004
2008,358.040009
2009,362.0
2010,351.540009
2011,330.119995
2012,336.049988
2013,345.0
2014,348.660004
2015,353.329987
2016,360.070007
2017,331.75
2018,313.76001
2019,304.950012
2020,311.98999
2021,324.559998
2022,315.799988
2023,321.429993
2024,315.579987
2025,311.709991
2026,308.809998
2027,325.0
2028,316.329987
2029,321.230011
2030,301.839996
2031,304.420013
2032,296.73999
2033,304.850006
2034,307.25
2035,295.899994
2036,292.25
2037,297.98999
2038,328.440002
2039,347.809998
2040,345.459991
2041,343.839996
2042,369.089996
2043,365.549988
2044,354.0
2045,361.130005
2046,358.450012
2047,341.910004
2048,339.910004
2049,323.5
2050,291.700012
2051,310.609985
2052,320.869995
2053,319.140015
2054,320.700012
2055,318.0
2056,318.410004
2057,310.269989
2058,302.26001
2059,302.0
2060,296.940002
2061,285.049988
2062,284.799988
2063,260.100006
2064,273.26001
2065,279.47000099999997
2066,281.440002
2067,288.019989
2068,288.76001
2069,290.040009
2070,296.690002
2071,280.51001
2072,303.559998
2073,297.700012
2074,298.480011
2075,300.0
2076,301.910004
2077,312.899994
2078,270.26001
2079,305.769989
2080,313.950012
2081,303.329987
2082,293.950012
2083,274.649994
2084,264.519989
2085,255.25
2086,264.609985
2087,257.52999900000003
2088,261.0
2089,259.059998
2090,265.700012
2091,282.399994
2092,269.290009
2093,267.390015
2094,260.679993
2095,263.869995
2096,301.049988
2097,317.22000099999997
2098,308.25
2099,337.47000099999997
2100,328.390015
2101,332.540009
2102,338.26001
2103,343.73999
2104,340.5
2105,339.070007
2106,343.339996
2107,348.5
2108,349.0
2109,348.369995
2110,333.160004
2111,342.700012
2112,342.329987
2113,345.190002
2114,356.339996
2115,341.75
2116,352.0
2117,334.350006
2118,325.0
2119,340.049988
2120,345.98999
2121,347.0
2122,341.829987
2123,360.0
2124,356.049988
2125,356.01001
2126,369.0
2127,360.0
2128,369.910004
2129,369.420013
2130,370.149994
2131,375.0
2132,362.0
2133,350.540009
2134,337.600006
2135,327.049988
2136,317.399994
2137,313.5
2138,300.0
2139,319.839996
2140,323.100006
2141,337.790009
2142,306.100006
2143,307.0
2144,306.0
2145,321.72000099999997
2146,341.959991
2147,335.5
2148,334.399994
2149,342.089996
2150,342.380005
2151,335.0
2152,344.77999900000003
2153,346.209991
2154,323.0
2155,304.820007
2156,292.5
2157,283.02999900000003
2158,294.390015
2159,292.910004
2160,295.269989
2161,300.450012
2162,301.0
2163,305.420013
2164,312.980011
2165,312.48999
2166,319.589996
2167,313.299988
2168,306.829987
2169,311.600006
2170,316.200012
2171,312.350006
2172,303.380005
2173,304.5
2174,306.559998
2175,304.410004
2176,301.809998
2177,294.48999
2178,297.910004
2179,292.22000099999997
2180,301.77999900000003
2181,318.920013
2182,306.940002
2183,298.119995
2184,282.0
2185,276.480011
2186,278.839996
2187,276.910004
2188,283.519989
2189,286.48999
2190,283.899994
2191,292.450012
2192,283.51001
2193,276.0
2194,267.5
2195,269.690002
2196,272.600006
2197,272.579987
2198,259.709991
2199,264.440002
2200,268.75
2201,277.160004
2202,278.700012
2203,282.619995
2204,288.299988
2205,287.320007
2206,261.890015
2207,269.859985
2208,277.690002
2209,271.649994
2210,276.73999
2211,268.299988
2212,270.22000099999997
2213,268.630005
2214,265.75
2215,274.75
2216,271.230011
2217,269.0
2218,260.149994
2219,263.850006
2220,255.0
2221,246.5
2222,235.86000099999998
2223,242.059998
2224,238.850006
2225,245.520004
2226,243.86000099999998
2227,250.020004
2228,256.799988
2229,246.940002
2230,242.0
2231,239.75
2232,232.00999500000003
2233,229.30000299999998
2234,229.32000699999998
2235,229.49000499999997
2236,221.960007
2237,202.800003
2238,197.759995
2239,199.100006
2240,194.33999599999999
2241,199.830002
2242,191.199997
2243,187.100006
2244,188.75
2245,185.100006
2246,185.509995
2247,181.100006
2248,198.679993
2249,204.440002
2250,205.0
2251,210.25
2252,219.13999900000002
2253,222.94999700000002
2254,210.38000499999998
2255,211.25
2256,215.479996
2257,228.72000099999997
2258,225.11000099999998
2259,223.0
2260,216.22000099999997
2261,223.24000499999997
2262,224.38999900000002
2263,220.309998
2264,219.44999700000002
2265,220.99000499999997
2266,230.210007
2267,228.88999900000002
2268,239.38999900000002
2269,234.57000699999998
2270,231.24000499999997
2271,228.97000099999997
2272,234.149994
2273,238.13999900000002
2274,239.75
2275,248.0
2276,249.30000299999998
2277,255.669998
2278,255.05000299999998
2279,255.690002
2280,258.75
2281,256.709991
2282,259.170013
2283,233.5
2284,226.919998
2285,227.08999599999999
2286,232.899994
2287,243.0
2288,242.649994
2289,231.350006
2290,229.600006
2291,231.88000499999998
2292,226.5
2293,234.44999700000002
2294,236.05000299999998
2295,232.99000499999997
2296,228.809998
2297,231.210007
2298,220.86000099999998
2299,216.66000400000001
2300,224.210007
2301,227.61999500000002
2302,222.00999500000003
2303,222.80000299999998
2304,219.97000099999997
2305,213.600006
2306,215.74000499999997
2307,213.690002
2308,219.0
2309,229.149994
2310,224.080002
2311,226.88999900000002
2312,222.5
2313,227.19999700000002
2314,230.0
2315,230.80000299999998
2316,237.38000499999998
2317,247.69999700000002
2318,246.960007
2319,246.0
2320,242.47000099999997
2321,245.0
2322,246.0
2323,246.49000499999997
2324,240.0
2325,241.520004
2326,224.559998
2327,230.66000400000001
2328,242.19999700000002
2329,243.0
2330,241.5
2331,243.289993
2332,231.86000099999998
2333,231.61000099999998
2334,229.80000299999998
2335,235.86999500000002
2336,241.32000699999998
2337,245.27999900000003
2338,247.149994
2339,247.899994
2340,257.700012
2341,257.390015
2342,262.5
2343,260.700012
2344,258.329987
2345,254.32000699999998
2346,254.5
2347,298.369995
2348,297.72000099999997
2349,327.540009
2350,319.98999
2351,313.0
2352,313.100006
2353,316.320007
2354,314.799988
2355,319.619995
2356,318.0
2357,329.140015
2358,334.5
2359,343.950012
2360,346.899994
2361,355.0
2362,346.109985
2363,350.640015
2364,352.920013
2365,351.75
2366,360.0
2367,354.51001
2368,340.160004
2369,344.320007
2370,335.269989
2371,331.119995
2372,331.109985
2373,329.399994
2374,332.619995
2375,337.75
2376,332.829987
2377,335.0
2378,336.589996
2379,339.959991
2380,351.880005
2381,354.920013
2382,361.049988
2383,362.549988
2384,378.98999
2385,380.630005
2386,397.320007
2387,410.290009
2388,411.77999900000003
2389,418.359985
2390,427.910004
2391,435.0
2392,428.790009
2393,405.0
2394,424.5
2395,440.5
2396,440.47000099999997
2397,461.39999400000005
2398,473.700012
2399,497.10000599999995
